property_id,url,property_type,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_equipped_kitchen,has_swimming_pool,has_open_fire,property_subtype,postal_code,locality,sale_type
VBD47994,https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd47994,House,895000.0,4.0,,nan,4.0,,,,,,,villa,1640.0,sint-genesius-rode,standard
VBD47995,https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd47995,House,665000.0,5.0,,nan,4.0,,,,,,,villa,1640.0,sint-genesius-rode,standard
VBD48006,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48006,House,2650000.0,4.0,,nan,3.0,0.0,,,,,,residence,1050.0,elsene,standard
VBD48004,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbd48004,House,2650000.0,4.0,,nan,3.0,0.0,,,,,,residence,1190.0,vorst,standard
VBD47997,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47997,House,550000.0,4.0,,nan,2.0,0.0,,,,,,residence,1180.0,ukkel,standard
VBD48010,https://immovlan.be/en/detail/residence/for-sale/5580/wavreille/vbd48010,House,159000.0,3.0,,nan,3.0,0.0,,,,,,residence,5580.0,wavreille,standard
VBD48011,https://immovlan.be/en/detail/residence/for-sale/5575/willerzie/vbd48011,House,169000.0,3.0,,nan,2.0,0.0,,,,,,residence,5575.0,willerzie,standard
VBD48015,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48015,House,1225000.0,4.0,,nan,3.0,0.0,,,,,,residence,1150.0,sint-pieters-woluwe,standard
VBD48017,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48017,House,950000.0,4.0,,nan,3.0,0.0,,,,,,residence,1150.0,sint-pieters-woluwe,standard
VBD48012,https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbd48012,House,389000.0,3.0,,nan,2.0,0.0,,,,,,residence,6200.0,chatelineau,standard
RBU64328,https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu64328,House,419000.0,3.0,,nan,2.0,,,,,,,residence,2570.0,duffel,standard
VBD48018,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48018,House,850000.0,5.0,,nan,2.0,0.0,,,,,,residence,1160.0,oudergem,standard
VBD48020,https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbd48020,Other,595000.0,7.0,,nan,2.0,0.0,,,,,,mixed-building,1080.0,sint-jans-molenbeek,standard
RBU64329,https://immovlan.be/en/detail/residence/for-sale/3040/huldenberg/rbu64329,House,250000.0,2.0,,nan,,,,,,,,residence,3040.0,huldenberg,standard
RBU64290,https://immovlan.be/en/detail/residence/for-sale/2960/brecht/rbu64290,House,189000.0,2.0,,nan,3.0,0.0,,,,,,residence,2960.0,brecht,standard
VBD47971,https://immovlan.be/en/detail/residence/for-sale/1390/biez/vbd47971,House,1250000.0,6.0,,nan,4.0,0.0,,,,,,residence,1390.0,biez,standard
VBD47972,https://immovlan.be/en/detail/residence/for-sale/5310/eghezee/vbd47972,House,390000.0,2.0,,nan,2.0,0.0,,,,,,residence,5310.0,eghezee,standard
VBD47978,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47978,House,749000.0,4.0,,nan,2.0,0.0,,,,,,residence,1150.0,sint-pieters-woluwe,standard
VBD47980,https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbd47980,Other,640000.0,2.0,,nan,2.0,,,,,,,mixed-building,1080.0,sint-jans-molenbeek,standard
RBU64297,https://immovlan.be/en/detail/residence/for-sale/2240/massenhoven/rbu64297,House,695000.0,5.0,,nan,4.0,0.0,,,,,,residence,2240.0,massenhoven,standard
RBU64299,https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbu64299,House,129000.0,3.0,,nan,2.0,0.0,,,,,,residence,9500.0,geraardsbergen,standard
RBU64300,https://immovlan.be/en/detail/residence/for-sale/2430/vorst/rbu64300,House,435000.0,3.0,,nan,3.0,0.0,,,,,,residence,2430.0,vorst,standard
RBU64303,https://immovlan.be/en/detail/cottage/for-sale/3640/kinrooi/rbu64303,House,319000.0,5.0,,nan,4.0,,,,,,,cottage,3640.0,kinrooi,standard
VBD47983,https://immovlan.be/en/detail/residence/for-sale/4217/heron/vbd47983,House,289000.0,3.0,,nan,4.0,0.0,,,,,,residence,4217.0,heron,standard
RBU64304,https://immovlan.be/en/detail/residence/for-sale/3640/kinrooi/rbu64304,House,449000.0,3.0,,nan,4.0,,,,,,,residence,3640.0,kinrooi,standard
RBU64305,https://immovlan.be/en/detail/residence/for-sale/3630/maasmechelen/rbu64305,House,275000.0,2.0,,nan,4.0,,,,,,,residence,3630.0,maasmechelen,standard
VBD47986,https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbd47986,House,450000.0,4.0,,nan,4.0,0.0,,,,,,residence,7600.0,peruwelz,standard
VBD47987,https://immovlan.be/en/detail/residence/for-sale/7300/boussu/vbd47987,House,170000.0,3.0,,nan,4.0,,,,,,,residence,7300.0,boussu,standard
RBU64334,https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu64334,House,495000.0,4.0,,nan,4.0,,,,,,,residence,2490.0,balen,standard
VWD15564,https://immovlan.be/en/detail/cottage/for-sale/4280/merdorp/vwd15564,House,570000.0,4.0,,nan,,,,,,,,cottage,4280.0,merdorp,standard
RBU64333,https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64333,House,428000.0,3.0,,nan,4.0,,,,,,,residence,2400.0,mol,standard
RBU64336,https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64336,House,179000.0,2.0,,nan,2.0,,,,,,,residence,2400.0,mol,standard
RBU64335,https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu64335,House,249000.0,2.0,,nan,3.0,,,,,,,residence,3970.0,leopoldsburg,standard
RBU64348,https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbu64348,House,325000.0,4.0,,nan,,0.0,,,,,,residence,9220.0,hamme,standard
RBU64352,https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbu64352,House,345000.0,3.0,,nan,,,,,,,,residence,8670.0,koksijde,standard
VBD48065,https://immovlan.be/en/detail/residence/for-sale/1325/chaumont-gistoux/vbd48065,House,499000.0,3.0,,nan,4.0,0.0,,,,,,residence,1325.0,chaumont-gistoux,standard
RBU64361,https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64361,House,269000.0,3.0,,nan,3.0,,,,,,,residence,2400.0,mol,standard
VBD48069,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48069,House,530000.0,3.0,,nan,2.0,0.0,,,,,,residence,1160.0,oudergem,standard
RBU64362,https://immovlan.be/en/detail/residence/for-sale/1742/sint-katherina-lombeek/rbu64362,House,319000.0,4.0,,nan,2.0,0.0,,,,,,residence,1742.0,sint-katherina-lombeek,standard
VBD48075,https://immovlan.be/en/detail/residence/for-sale/4654/charneux/vbd48075,House,345000.0,4.0,,nan,3.0,,,,,,,residence,4654.0,charneux,standard
VBD48077,https://immovlan.be/en/detail/residence/for-sale/4684/haccourt/vbd48077,House,235000.0,3.0,,nan,2.0,,,,,,,residence,4684.0,haccourt,standard
VBD48076,https://immovlan.be/en/detail/residence/for-sale/4654/charneux/vbd48076,House,495000.0,4.0,,nan,3.0,,,,,,,residence,4654.0,charneux,standard
VBD48078,https://immovlan.be/en/detail/villa/for-sale/1325/chaumont-gistoux/vbd48078,House,649000.0,5.0,,nan,4.0,0.0,,,,,,villa,1325.0,chaumont-gistoux,standard
VBD48084,https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd48084,House,310000.0,3.0,,nan,2.0,,,,,,,residence,1400.0,nivelles,standard
VBD48085,https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd48085,House,645000.0,6.0,,nan,3.0,0.0,,,,,,residence,1410.0,waterloo,standard
VBD48086,https://immovlan.be/en/detail/residence/for-sale/1420/braine-l-alleud/vbd48086,House,645000.0,6.0,,nan,3.0,0.0,,,,,,residence,1420.0,braine-l-alleud,standard
RBU64363,https://immovlan.be/en/detail/cottage/for-sale/1540/herfelingen/rbu64363,House,275000.0,3.0,,nan,4.0,0.0,,,,,,cottage,1540.0,herfelingen,standard
VBD48095,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbd48095,House,699000.0,3.0,,nan,3.0,0.0,,,,,,residence,1170.0,watermaal-bosvoorde,standard
VBD48096,https://immovlan.be/en/detail/mixed-building/for-sale/1160/oudergem/vbd48096,Other,400000.0,3.0,,nan,2.0,0.0,,,,,,mixed-building,1160.0,oudergem,standard
VBD48098,https://immovlan.be/en/detail/villa/for-sale/5620/florennes/vbd48098,House,270000.0,2.0,,nan,,0.0,,,,,,villa,5620.0,florennes,standard
VBD48105,https://immovlan.be/en/detail/residence/for-sale/1310/la-hulpe/vbd48105,House,695000.0,7.0,,nan,4.0,0.0,,,,,,residence,1310.0,la-hulpe,standard
VBD48106,https://immovlan.be/en/detail/residence/for-sale/1340/ottignies-louvain-la-neuve/vbd48106,House,675000.0,4.0,,nan,4.0,0.0,,,,,,residence,1340.0,ottignies-louvain-la-neuve,standard
VBD48108,https://immovlan.be/en/detail/residence/for-sale/5541/hastiere-par-dela/vbd48108,House,99000.0,2.0,,nan,,0.0,,,,,,residence,5541.0,hastiere-par-dela,standard
RBU64367,https://immovlan.be/en/detail/residence/for-sale/9470/denderleeuw/rbu64367,House,495000.0,3.0,,nan,3.0,0.0,,,,,,residence,9470.0,denderleeuw,standard
VBD48119,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48119,House,525000.0,2.0,,nan,2.0,1.0,,,,,,residence,1050.0,elsene,standard
VBD48154,https://immovlan.be/en/detail/residence/for-sale/4130/tilff/vbd48154,House,270000.0,2.0,,nan,4.0,,,,,,,residence,4130.0,tilff,standard
VBD48177,https://immovlan.be/en/detail/residence/for-sale/1490/court-saint-etienne/vbd48177,House,425000.0,4.0,,nan,4.0,0.0,,,,,,residence,1490.0,court-saint-etienne,standard
VBD48182,https://immovlan.be/en/detail/residence/for-sale/5660/frasnes/vbd48182,House,125000.0,4.0,,nan,,,,,,,,residence,5660.0,frasnes,standard
VBD48193,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd48193,House,599000.0,3.0,,nan,2.0,0.0,,,,,,residence,1180.0,ukkel,standard
VBD48198,https://immovlan.be/en/detail/residence/for-sale/7370/dour/vbd48198,House,95000.0,2.0,,nan,2.0,0.0,,,,,,residence,7370.0,dour,standard
VBD48199,https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd48199,House,230000.0,3.0,,nan,3.0,,,,,,,residence,7340.0,colfontaine,standard
VBD48203,https://immovlan.be/en/detail/residence/for-sale/7060/soignies/vbd48203,House,270000.0,3.0,,nan,2.0,,,,,,,residence,7060.0,soignies,standard
VBD48210,https://immovlan.be/en/detail/cottage/for-sale/7061/casteau/vbd48210,House,560000.0,4.0,,nan,4.0,0.0,,,,,,cottage,7061.0,casteau,standard
VBD48202,https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd48202,House,135000.0,3.0,,nan,2.0,0.0,,,,,,residence,7340.0,colfontaine,standard
VBD48201,https://immovlan.be/en/detail/villa/for-sale/7370/dour/vbd48201,House,330000.0,4.0,,nan,4.0,0.0,,,,,,villa,7370.0,dour,standard
RBU64388,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu64388,House,440000.0,3.0,,nan,3.0,0.0,,,,,,residence,3580.0,beringen,standard
VBD48273,https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48273,House,249000.0,3.0,,nan,3.0,0.0,,,,,,residence,5590.0,ciney,standard
RBU64446,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu64446,House,1490000.0,5.0,,nan,4.0,0.0,,,,,,residence,8500.0,kortrijk,standard
RBU64444,https://immovlan.be/en/detail/villa/for-sale/8511/aalbeke/rbu64444,House,845000.0,4.0,,nan,4.0,0.0,,,,,,villa,8511.0,aalbeke,standard
RBU64448,https://immovlan.be/en/detail/villa/for-sale/8553/otegem/rbu64448,House,975000.0,4.0,,nan,,0.0,,,,,,villa,8553.0,otegem,standard
RBU64449,https://immovlan.be/en/detail/villa/for-sale/8530/harelbeke/rbu64449,House,1650000.0,4.0,,nan,4.0,0.0,,,,,,villa,8530.0,harelbeke,standard
RBU64452,https://immovlan.be/en/detail/villa/for-sale/8500/kortrijk/rbu64452,House,798000.0,4.0,,nan,4.0,0.0,,,,,,villa,8500.0,kortrijk,standard
RBU64456,https://immovlan.be/en/detail/villa/for-sale/8500/kortrijk/rbu64456,House,705000.0,2.0,,nan,4.0,0.0,,,,,,villa,8500.0,kortrijk,standard
RBU64457,https://immovlan.be/en/detail/villa/for-sale/8531/bavikhove/rbu64457,House,875000.0,3.0,,nan,,0.0,,,,,,villa,8531.0,bavikhove,standard
RBU64461,https://immovlan.be/en/detail/villa/for-sale/8501/heule/rbu64461,House,700000.0,4.0,,nan,4.0,0.0,,,,,,villa,8501.0,heule,standard
RBU64459,https://immovlan.be/en/detail/residence/for-sale/8770/ingelmunster/rbu64459,House,595000.0,3.0,,nan,3.0,0.0,,,,,,residence,8770.0,ingelmunster,standard
RBU62802,https://immovlan.be/en/detail/mansion/for-sale/3840/borgloon/rbu62802,Other,1999000.0,50.0,,nan,,,,,,,,mansion,3840.0,borgloon,standard
VBD47488,https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47488,House,460000.0,3.0,,nan,4.0,0.0,,,,,,villa,6440.0,froidchapelle,standard
RWC41159,https://immovlan.be/en/detail/villa/for-sale/8930/rekkem/rwc41159,House,340000.0,3.0,,nan,4.0,,,,,,,villa,8930.0,rekkem,standard
RBU62694,https://immovlan.be/en/detail/residence/for-sale/9890/gavere/rbu62694,House,545000.0,4.0,,nan,3.0,0.0,,,,,,residence,9890.0,gavere,standard
RBU62575,https://immovlan.be/en/detail/residence/for-sale/8553/otegem/rbu62575,House,315000.0,3.0,,nan,,,,,,,,residence,8553.0,otegem,standard
VBD47386,https://immovlan.be/en/detail/residence/for-sale/4340/awans/vbd47386,House,140000.0,1.0,,nan,,0.0,,,,,,residence,4340.0,awans,standard
RBU62552,https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu62552,House,249000.0,5.0,,nan,,0.0,,,,,,residence,9550.0,herzele,standard
VBD47293,https://immovlan.be/en/detail/residence/for-sale/6920/sohier/vbd47293,House,290000.0,3.0,,nan,4.0,0.0,,,,,,residence,6920.0,sohier,standard
VBD47230,https://immovlan.be/en/detail/residence/for-sale/4340/othee/vbd47230,House,200000.0,2.0,,nan,,,,,,,,residence,4340.0,othee,standard
VBD47195,https://immovlan.be/en/detail/residence/for-sale/4540/amay/vbd47195,House,79000.0,1.0,,nan,,0.0,,,,,,residence,4540.0,amay,standard
RBU62352,https://immovlan.be/en/detail/residence/for-sale/3990/peer/rbu62352,House,449000.0,6.0,,nan,4.0,,,,,,,residence,3990.0,peer,standard
VBD47084,https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd47084,House,325000.0,4.0,,nan,2.0,,,,,,,residence,1140.0,evere,standard
VBD47089,https://immovlan.be/en/detail/master-house/for-sale/4877/olne/vbd47089,Other,,6.0,,nan,3.0,0.0,,,,,,master-house,4877.0,olne,standard
VBD47090,https://immovlan.be/en/detail/master-house/for-sale/4690/bassenge/vbd47090,Other,280000.0,4.0,,nan,4.0,0.0,,,,,,master-house,4690.0,bassenge,standard
VBD47096,https://immovlan.be/en/detail/chalet/for-sale/4550/villers-le-temple/vbd47096,Other,349000.0,2.0,,nan,4.0,0.0,,,,,,chalet,4550.0,villers-le-temple,standard
VBD47102,https://immovlan.be/en/detail/residence/for-sale/9080/lochristi/vbd47102,House,535000.0,4.0,,nan,4.0,,,,,,,residence,9080.0,lochristi,standard
RBU62358,https://immovlan.be/en/detail/residence/for-sale/1640/sint-genesius-rode/rbu62358,House,1095000.0,6.0,,nan,4.0,,,,,,,residence,1640.0,sint-genesius-rode,standard
VBD47119,https://immovlan.be/en/detail/residence/for-sale/7830/bassilly/vbd47119,House,332000.0,3.0,,nan,4.0,0.0,,,,,,residence,7830.0,bassilly,standard
RBU62366,https://immovlan.be/en/detail/mixed-building/for-sale/8540/deerlijk/rbu62366,Other,319000.0,4.0,,nan,2.0,0.0,,,,,,mixed-building,8540.0,deerlijk,standard
RBU62371,https://immovlan.be/en/detail/residence/for-sale/7862/ogy/rbu62371,House,625000.0,5.0,,nan,4.0,0.0,,,,,,residence,7862.0,ogy,standard
RBU62369,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu62369,House,275000.0,3.0,,nan,2.0,0.0,,,,,,residence,9420.0,erpe-mere,standard
RBU62373,https://immovlan.be/en/detail/residence/for-sale/7860/lessines/rbu62373,House,625000.0,5.0,,nan,4.0,0.0,,,,,,residence,7860.0,lessines,standard
VBD47143,https://immovlan.be/en/detail/villa/for-sale/4342/hognoul/vbd47143,House,325000.0,2.0,,nan,4.0,,,,,,,villa,4342.0,hognoul,standard
RBU62380,https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbu62380,House,565000.0,3.0,,nan,4.0,,,,,,,residence,3650.0,dilsen-stokkem,standard
RBU62381,https://immovlan.be/en/detail/mixed-building/for-sale/3650/dilsen-stokkem/rbu62381,Other,595000.0,1.0,,nan,4.0,,,,,,,mixed-building,3650.0,dilsen-stokkem,standard
VBD47145,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47145,House,1495000.0,4.0,,nan,3.0,0.0,,,,,,residence,1150.0,sint-pieters-woluwe,standard
VBD47146,https://immovlan.be/en/detail/mixed-building/for-sale/1000/brussels/vbd47146,Other,1495000.0,5.0,,nan,2.0,0.0,,,,,,mixed-building,1000.0,brussels,standard
RBU62383,https://immovlan.be/en/detail/residence/for-sale/3945/ham/rbu62383,House,239000.0,4.0,,nan,2.0,,,,,,,residence,3945.0,ham,standard
RBU62385,https://immovlan.be/en/detail/residence/for-sale/1770/liedekerke/rbu62385,House,360000.0,3.0,,nan,3.0,0.0,,,,,,residence,1770.0,liedekerke,standard
RBU62386,https://immovlan.be/en/detail/residence/for-sale/9470/denderleeuw/rbu62386,House,365000.0,3.0,,nan,2.0,0.0,,,,,,residence,9470.0,denderleeuw,standard
VBD47158,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd47158,House,219000.0,3.0,,nan,4.0,0.0,,,,,,residence,6850.0,paliseul,standard
VBD47161,https://immovlan.be/en/detail/villa/for-sale/6838/corbion/vbd47161,House,610000.0,5.0,,nan,,0.0,,,,,,villa,6838.0,corbion,standard
VBD47162,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd47162,House,480000.0,5.0,,nan,3.0,0.0,,,,,,residence,6900.0,marche-en-famenne,standard
RBU62389,https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbu62389,House,499000.0,4.0,,nan,,0.0,,,,,,residence,2440.0,geel,standard
VBD47163,https://immovlan.be/en/detail/residence/for-sale/4180/hamoir/vbd47163,House,265000.0,3.0,,nan,,0.0,,,,,,residence,4180.0,hamoir,standard
RBU62393,https://immovlan.be/en/detail/residence/for-sale/1785/merchtem/rbu62393,House,775000.0,4.0,,nan,4.0,0.0,,,,,,residence,1785.0,merchtem,standard
VBD47164,https://immovlan.be/en/detail/residence/for-sale/6637/fauvillers/vbd47164,House,475000.0,3.0,,nan,,,,,,,,residence,6637.0,fauvillers,standard
RBU62394,https://immovlan.be/en/detail/residence/for-sale/2300/turnhout/rbu62394,House,329500.0,3.0,,nan,2.0,0.0,,,,,,residence,2300.0,turnhout,standard
RBU62395,https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbu62395,House,545000.0,4.0,,nan,3.0,0.0,,,,,,residence,1730.0,asse,standard
VBD47179,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd47179,House,449500.0,3.0,,nan,2.0,0.0,,,,,,residence,1070.0,anderlecht,standard
VBD47183,https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd47183,House,444000.0,3.0,,nan,,0.0,,,,,,residence,5660.0,aublain,standard
VBD47184,https://immovlan.be/en/detail/bungalow/for-sale/4540/amay/vbd47184,Other,235000.0,2.0,,nan,4.0,,,,,,,bungalow,4540.0,amay,standard
VBD47204,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47204,House,1950000.0,7.0,,nan,2.0,0.0,,,,,,residence,1030.0,schaarbeek,standard
RWC41152,https://immovlan.be/en/detail/residence/for-sale/8940/wervik/rwc41152,House,425000.0,4.0,,nan,2.0,,,,,,,residence,8940.0,wervik,standard
RBU62410,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu62410,House,885000.0,4.0,,nan,3.0,0.0,,,,,,residence,9420.0,erpe-mere,standard
RBU62411,https://immovlan.be/en/detail/cottage/for-sale/1785/merchtem/rbu62411,House,989000.0,5.0,,nan,4.0,0.0,,,,,,cottage,1785.0,merchtem,standard
VBD47221,https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbd47221,House,1650000.0,5.0,,nan,4.0,0.0,,,,,,villa,1180.0,ukkel,standard
VWD15512,https://immovlan.be/en/detail/residence/for-sale/5575/bourseigne-neuve/vwd15512,House,315000.0,4.0,,nan,4.0,,,,,,,residence,5575.0,bourseigne-neuve,standard
RBU62414,https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu62414,House,349000.0,3.0,,nan,4.0,,,,,,,residence,3550.0,heusden-zolder,standard
RBU62427,https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbu62427,House,238000.0,3.0,,nan,,,,,,,,residence,8780.0,oostrozebeke,standard
RBU62435,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu62435,House,445000.0,2.0,,nan,,0.0,,,,,,residence,2640.0,mortsel,standard
RBU62436,https://immovlan.be/en/detail/villa/for-sale/9920/lovendegem/rbu62436,House,425000.0,3.0,,nan,4.0,0.0,,,,,,villa,9920.0,lovendegem,standard
RBU62440,https://immovlan.be/en/detail/villa/for-sale/8580/avelgem/rbu62440,House,458000.0,3.0,,nan,4.0,,,,,,,villa,8580.0,avelgem,standard
RWC41153,https://immovlan.be/en/detail/residence/for-sale/1090/jette/rwc41153,House,520000.0,4.0,,nan,2.0,,,,,,,residence,1090.0,jette,standard
RBU62442,https://immovlan.be/en/detail/villa/for-sale/9550/herzele/rbu62442,House,689000.0,4.0,,nan,,0.0,,,,,,villa,9550.0,herzele,standard
RBU62443,https://immovlan.be/en/detail/master-house/for-sale/7890/ellezelles/rbu62443,Other,775000.0,6.0,,nan,4.0,,,,,,,master-house,7890.0,ellezelles,standard
RBU62444,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu62444,Other,350000.0,7.0,,nan,2.0,0.0,,,,,,master-house,9600.0,ronse,standard
