,property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,price_per_m2,log_price_m2,cluster,is_luxurious
38,rbu23653,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu23653,House,219000.0,2.0,134.0,To be renovated,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,,1634.3283582089553,7.398987208847727,0.0,False
39,rbu23315,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu23315,Other,665000.0,4.0,190.0,Fully renovated,,master-house,2018.0,antwerp,standard,,,,,,,3500.0,8.160518247477505,0.0,False
40,rbt45088,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt45088,House,469000.0,2.0,238.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,,1970.5882352941176,7.586087373756942,0.0,False
41,rbt48197,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt48197,House,495000.0,4.0,333.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,,1486.4864864864865,7.304170551570383,1.0,True
42,rbt46918,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt46918,House,165000.0,2.0,42.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,Partially equipped,3928.5714285714284,8.27603113459935,0.0,False
43,rbt66718,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbt66718,House,375000.0,4.0,184.0,To be renovated,,residence,2600.0,berchem,standard,3.0,0.0,0.0,0.0,,Partially equipped,2038.0434782608695,7.6197455473435625,0.0,False
44,rbt68986,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbt68986,House,973000.0,5.0,286.0,Fully renovated,,residence,2018.0,antwerp,standard,,,,,,,3402.097902097902,8.13214755034829,1.0,True
45,rbt73823,https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbt73823,House,650000.0,3.0,195.0,To be renovated,,villa,2610.0,wilrijk,standard,4.0,0.0,0.0,1.0,,,3333.3333333333335,8.111728083308073,0.0,False
46,rbt87283,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbt87283,House,399000.0,3.0,75.0,Normal,,residence,2000.0,antwerp,standard,,,,,,,5320.0,8.57922858233569,0.0,False
47,rbt73777,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt73777,House,595000.0,7.0,250.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,,2380.0,7.77485576666552,1.0,True
48,rbt87482,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbt87482,House,310000.0,2.0,171.0,To be renovated,,residence,2660.0,hoboken,standard,2.0,0.0,0.0,1.0,,,1812.8654970760233,7.502664019958669,0.0,False
49,rbt77260,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbt77260,House,280000.0,4.0,177.0,To be renovated,,residence,2140.0,borgerhout,standard,2.0,0.0,0.0,1.0,,,1581.9209039548023,7.366395149577557,0.0,False
50,rbt87751,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt87751,House,349000.0,3.0,162.0,To be renovated,,residence,2610.0,wilrijk,standard,,,1.0,1.0,,,2154.320987654321,7.67523086595218,0.0,False
51,rbt89973,https://immovlan.be/en/detail/master-house/for-sale/2100/deurne/rbt89973,Other,450000.0,4.0,343.0,To be renovated,,master-house,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,,1311.9533527696792,7.179272414580563,1.0,True
52,rbt98424,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt98424,House,349000.0,3.0,171.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,,2040.93567251462,7.621163644681904,0.0,False
53,rbt99446,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbt99446,House,575000.0,4.0,166.0,To be renovated,,residence,2180.0,ekeren,standard,3.0,,1.0,1.0,No,Fully equipped,3463.855421686747,8.150137531422944,0.0,False
54,rbu00157,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu00157,House,365000.0,3.0,140.0,Normal,,residence,2100.0,deurne,standard,,,,,,,2607.1428571428573,7.866010209955324,0.0,False
55,rbu02189,https://immovlan.be/en/detail/mixed-building/for-sale/2100/deurne/rbu02189,Other,425000.0,4.0,139.0,To renovate,,mixed-building,2100.0,deurne,standard,2.0,0.0,,1.0,No,Fully equipped,3057.5539568345325,8.025370514775862,0.0,False
56,rbu02704,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu02704,House,399000.0,4.0,174.0,Normal,,residence,2140.0,antwerp,standard,2.0,,,1.0,No,Super equipped,2293.103448275862,7.737661396657471,0.0,False
57,rbu43471,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43471,House,470000.0,3.0,117.0,New,,residence,2018.0,antwerp,standard,3.0,0.0,1.0,1.0,,,4017.094017094017,8.298314038888485,0.0,False
58,rbr88750,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbr88750,House,369000.0,3.0,133.0,To be renovated,,residence,2140.0,borgerhout,standard,2.0,0.0,0.0,1.0,,,2774.436090225564,7.92820279480091,0.0,False
59,vwd09446,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/vwd09446,House,549500.0,3.0,146.0,Excellent,,residence,2140.0,antwerp,standard,,,1.0,1.0,,Super equipped,3763.698630136986,8.233157431117476,0.0,False
61,rbs52265,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbs52265,House,469000.0,5.0,249.0,To be renovated,,residence,2610.0,wilrijk,standard,,0.0,,1.0,,,1883.5341365461848,7.540905150963709,0.0,False
62,rbt00788,https://immovlan.be/en/detail/master-house/for-sale/2140/borgerhout/rbt00788,Other,449000.0,4.0,235.0,Normal,,master-house,2140.0,borgerhout,standard,2.0,0.0,1.0,1.0,,Super equipped,1910.6382978723404,7.555192652580232,0.0,False
63,rbt15292,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbt15292,House,529000.0,3.0,123.0,,,residence,2020.0,antwerp,standard,2.0,,,,No,,4300.8130081300815,8.366559355468018,0.0,False
64,rbt00905,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt00905,House,289000.0,4.0,127.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,0.0,,Partially equipped,2275.5905511811025,7.729994880635978,0.0,False
65,rbt09962,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt09962,House,345000.0,7.0,190.0,,,residence,2100.0,deurne,standard,2.0,,0.0,0.0,No,,1815.7894736842106,7.504275623853011,0.0,False
66,rbt14407,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbt14407,House,499000.0,4.0,275.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,Partially equipped,1814.5454545454545,7.503590277067085,0.0,False
67,rbt21112,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt21112,House,265000.0,3.0,147.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,Partially equipped,1802.7210884353742,7.497052518189623,0.0,False
68,rbt26450,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbt26450,House,575000.0,4.0,248.0,To renovate,,residence,2018.0,antwerp,standard,4.0,,1.0,1.0,,Fully equipped,2318.548387096774,7.748696573614505,0.0,False
69,rbt26464,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbt26464,House,980000.0,3.0,409.0,To renovate,,residence,2000.0,antwerp,standard,2.0,,1.0,1.0,Yes,Super equipped,2396.088019559902,7.781592694603953,1.0,True
70,rbt26465,https://immovlan.be/en/detail/mixed-building/for-sale/2000/antwerp/rbt26465,Other,980000.0,3.0,409.0,To renovate,,mixed-building,2000.0,antwerp,standard,2.0,,1.0,1.0,Yes,Super equipped,2396.088019559902,7.781592694603953,1.0,True
71,rbt36139,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt36139,House,499900.0,3.0,159.0,New,,residence,2610.0,wilrijk,standard,,0.0,1.0,1.0,,Super equipped,3144.0251572327043,8.053259155181431,0.0,False
72,rwc39588,https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rwc39588,House,408050.0,3.0,515.0,Excellent,,residence,2040.0,antwerp,standard,3.0,,,1.0,,Super equipped,792.3300970873786,6.674978094233652,1.0,True
73,rwc39589,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rwc39589,House,408050.0,3.0,320.0,Excellent,,residence,2610.0,wilrijk,standard,3.0,,,1.0,,Super equipped,1275.15625,7.150823999103617,0.0,False
74,rwc39590,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rwc39590,House,408050.0,3.0,792.0,Excellent,,residence,2180.0,ekeren,standard,3.0,,,1.0,,Super equipped,515.2146464646464,6.244583603082963,1.0,True
75,rwc39597,https://immovlan.be/en/detail/villa/for-sale/2040/antwerp/rwc39597,House,393050.0,3.0,420.0,Excellent,,villa,2040.0,antwerp,standard,4.0,,,1.0,,Super equipped,935.8333333333334,6.841437397944489,1.0,True
76,rwc39591,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rwc39591,House,402050.0,3.0,306.0,Excellent,,residence,2170.0,merksem,standard,3.0,,,1.0,,Super equipped,1313.888888888889,7.1807466360239145,0.0,False
79,rbu11482,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu11482,House,449000.0,4.0,183.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,,2453.551912568306,7.80529201388297,0.0,False
80,rbu15989,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15989,House,399000.0,4.0,162.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,,2462.962962962963,7.809120360639617,0.0,False
81,rbu15987,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15987,House,249000.0,2.0,109.0,To be renovated,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,,2284.4036697247707,7.733860293217701,0.0,False
82,rbu15990,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu15990,House,499000.0,3.0,180.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,,2772.222222222222,7.927404523843445,0.0,False
83,rbu16052,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu16052,House,375000.0,3.0,193.0,Normal,,residence,2100.0,deurne,standard,,,,,,,1943.0051813471503,7.571991116047663,0.0,False
84,rbu16378,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16378,House,215000.0,3.0,158.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,,1360.759493670886,7.215798274082833,0.0,False
85,rbu16016,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu16016,House,299000.0,3.0,112.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,,2669.6428571428573,7.889699981077729,0.0,False
86,rbu16393,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu16393,Other,750000.0,6.0,222.0,Normal,,master-house,2000.0,antwerp,standard,2.0,0.0,0.0,0.0,,,3378.3783783783783,8.125151103640214,1.0,True
87,rbu16406,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu16406,House,175000.0,2.0,200.0,Normal,,residence,2030.0,antwerp,standard,,0.0,0.0,0.0,,,875.0,6.774223886357614,0.0,False
88,rbu16409,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu16409,House,329000.0,3.0,132.0,Normal,,residence,2020.0,antwerp,standard,2.0,0.0,1.0,0.0,,,2492.4242424242425,7.821011107161138,0.0,False
89,rbu16419,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu16419,House,399000.0,4.0,262.0,To be renovated,,residence,2140.0,borgerhout,standard,,,,,,,1522.9007633587787,7.328372192110904,0.0,False
90,rbu16422,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16422,House,399000.0,5.0,168.0,Normal,,residence,2060.0,antwerp,standard,3.0,0.0,0.0,0.0,,,2375.0,7.772752716468742,0.0,False
91,rbu16433,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu16433,House,340000.0,4.0,181.0,To be renovated,,residence,2018.0,antwerp,standard,2.0,0.0,1.0,0.0,,,1878.4530386740332,7.538203865326518,0.0,False
92,rbu16437,https://immovlan.be/en/detail/master-house/for-sale/2600/berchem/rbu16437,Other,490000.0,5.0,250.0,Normal,,master-house,2600.0,berchem,standard,2.0,0.0,1.0,1.0,,,1960.0,7.580699752224563,0.0,False
93,rbu16440,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu16440,House,549000.0,3.0,228.0,To be renovated,,residence,2018.0,antwerp,standard,3.0,0.0,0.0,0.0,,,2407.8947368421054,7.786508091537227,0.0,False
94,rbu33137,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu33137,House,735000.0,3.0,140.0,New,,residence,2018.0,antwerp,standard,,,,,,,5250.0,8.565983355585669,0.0,False
95,rbu32914,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu32914,House,424000.0,3.0,162.0,Excellent,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,,2617.283950617284,7.869892398981711,0.0,False
96,rbu33253,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu33253,House,349900.0,2.0,144.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,,2429.8611111111113,7.795589378779779,0.0,False
97,rbu25591,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu25591,House,324900.0,3.0,145.0,Normal,,residence,2100.0,deurne,standard,,0.0,1.0,1.0,,,2240.689655172414,7.714538979236617,0.0,False
98,rbu32050,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu32050,House,335000.0,2.0,135.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,1.0,1.0,,,2481.4814814814813,7.816611032368774,0.0,False
99,rbu32240,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu32240,House,1680000.0,7.0,504.0,Excellent,,residence,2060.0,antwerp,standard,2.0,,1.0,1.0,,,3333.3333333333335,8.111728083308073,1.0,True
100,rbu33831,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu33831,Other,999999.0,3.0,218.0,Excellent,,master-house,2000.0,antwerp,standard,2.0,,1.0,,,Super equipped,4587.151376146789,8.431014495174685,1.0,True
101,rbu34028,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu34028,House,239000.0,2.0,89.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,0.0,1.0,,,2685.3932584269664,7.895582461181508,0.0,False
102,rbu34401,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu34401,House,815000.0,6.0,220.0,Excellent,,residence,2000.0,antwerp,standard,3.0,,1.0,0.0,No,Super equipped,3704.5454545454545,8.217315845870639,1.0,True
103,rbu34266,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu34266,House,375000.0,4.0,216.0,To be renovated,,residence,2000.0,antwerp,standard,2.0,0.0,0.0,1.0,,,1736.111111111111,7.459402897268383,0.0,False
104,rbu34578,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu34578,House,225000.0,2.0,72.0,Normal,,residence,2140.0,borgerhout,standard,,0.0,0.0,0.0,,,3125.0,8.047189562170502,0.0,False
105,rbu36273,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu36273,House,349000.0,3.0,172.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,,2029.0697674418604,7.615332724371111,0.0,False
106,rbu36611,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu36611,House,595000.0,5.0,230.0,New,,residence,2180.0,ekeren,standard,,0.0,1.0,1.0,,,2586.9565217391305,7.858237375604571,0.0,False
107,rbu37374,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu37374,Other,429000.0,4.0,178.0,Normal,,master-house,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,,2410.112359550562,7.787428647618069,0.0,False
108,rbu36667,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu36667,House,324000.0,3.0,127.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,,2551.181102362205,7.8443117083158755,0.0,False
110,rbu37615,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu37615,House,475000.0,4.0,201.0,Normal,,residence,2660.0,hoboken,standard,3.0,0.0,1.0,1.0,,,2363.18407960199,7.767765174957702,0.0,False
111,rbu35912,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu35912,House,379000.0,4.0,162.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,,2339.5061728395062,7.7576951488321795,0.0,False
112,rbu38429,https://immovlan.be/en/detail/residence/for-sale/2140/antwerp/rbu38429,House,319000.0,3.0,133.0,,,residence,2140.0,antwerp,standard,2.0,,1.0,1.0,,,2398.496240601504,7.7825972535452275,0.0,False
113,rbu23754,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu23754,House,365000.0,6.0,212.0,,,residence,2018.0,antwerp,standard,2.0,,0.0,0.0,,,1721.698113207547,7.451066357892616,0.0,False
114,rbu23847,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu23847,House,299000.0,3.0,155.0,To be renovated,,residence,2610.0,wilrijk,standard,,,0.0,1.0,,,1929.032258064516,7.564773735453577,0.0,False
115,rbu24062,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu24062,House,360000.0,3.0,153.0,To be renovated,,residence,2660.0,hoboken,standard,2.0,0.0,0.0,1.0,,,2352.9411764705883,7.763421389039857,0.0,False
116,rbu24692,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu24692,Other,2375000.0,6.0,709.0,Excellent,,master-house,2000.0,antwerp,standard,2.0,,0.0,1.0,Yes,,3349.7884344146687,8.116652468918751,1.0,True
117,rbu25290,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu25290,House,995000.0,3.0,330.0,,,residence,2600.0,berchem,standard,2.0,,1.0,1.0,,,3015.151515151515,8.011405361680204,1.0,True
118,rbu16429,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu16429,House,215000.0,2.0,111.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,0.0,1.0,,,1936.936936936937,7.568863105797465,0.0,False
119,rbu27180,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu27180,House,375000.0,4.0,176.0,,,residence,2660.0,hoboken,standard,,,1.0,1.0,,,2130.681818181818,7.664197309914396,0.0,False
120,rbu28080,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28080,House,369000.0,3.0,180.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,,2050.0,7.6255950721324535,0.0,False
121,rbu27371,https://immovlan.be/en/detail/residence/for-sale/2050/antwerp/rbu27371,House,398000.0,3.0,163.0,,,residence,2050.0,antwerp,standard,2.0,,1.0,1.0,,,2441.717791411043,7.800457083459812,0.0,False
122,rbu28089,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28089,House,365000.0,4.0,172.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,0.0,1.0,,,2122.093023255814,7.6601581557511755,0.0,False
123,rbu27947,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu27947,House,268000.0,2.0,100.0,,,residence,2660.0,hoboken,standard,,0.0,1.0,1.0,,,2680.0,7.893572073504902,0.0,False
124,rbu28098,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28098,House,399000.0,3.0,179.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,,2229.050279329609,7.709330890031246,0.0,False
125,rbu28288,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28288,House,359000.0,4.0,167.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,,,2149.7005988023952,7.673083855053661,0.0,False
126,rbu28636,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu28636,House,295000.0,3.0,111.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,,2657.6576576576576,7.885200434009623,0.0,False
127,rbu28107,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu28107,House,354000.0,4.0,150.0,Normal,,residence,2170.0,merksem,standard,2.0,0.0,1.0,0.0,,,2360.0,7.7664168980196555,0.0,False
128,rbu29231,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu29231,House,235000.0,3.0,96.0,,,residence,2060.0,antwerp,standard,2.0,,0.0,0.0,,,2447.9166666666665,7.80299260165846,0.0,False
129,rbu30790,https://immovlan.be/en/detail/villa/for-sale/2180/ekeren/rbu30790,House,750000.0,4.0,385.0,Normal,,villa,2180.0,ekeren,standard,4.0,0.0,1.0,1.0,Yes,,1948.051948051948,7.574585151224709,1.0,True
130,rbu29981,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu29981,House,765000.0,2.0,205.0,,,residence,2018.0,antwerp,standard,2.0,,1.0,1.0,,,3731.7073170731705,8.224621133670265,0.0,False
132,rbu44073,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu44073,House,850000.0,4.0,169.0,,,residence,2610.0,wilrijk,standard,2.0,,1.0,1.0,,,5029.585798816568,8.523092913543426,0.0,False
133,rbu43961,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43961,House,349000.0,3.0,135.0,Normal,,residence,2660.0,hoboken,standard,2.0,0.0,1.0,1.0,,,2585.185185185185,7.857552422746135,0.0,False
134,rbu44070,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu44070,House,499000.0,2.0,112.0,Normal,,residence,2600.0,berchem,standard,3.0,0.0,1.0,1.0,,,4455.357142857143,8.401862503438561,0.0,False
135,rwc40920,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rwc40920,House,309000.0,3.0,118.0,To be renovated,,residence,2600.0,berchem,standard,,,1.0,,,Partially equipped,2618.64406779661,7.870411931414218,0.0,False
136,rbu45081,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu45081,House,444900.0,3.0,226.0,Normal,,residence,2170.0,merksem,standard,,,,,,,1968.58407079646,7.585069817521847,0.0,False
137,rbu45016,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu45016,House,265000.0,6.0,139.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,1.0,1.0,,,1906.474820143885,7.553011171837667,0.0,False
138,rbu45103,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu45103,House,299000.0,5.0,178.0,To be renovated,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,,1679.7752808988764,7.426415302080739,0.0,False
139,rbu45105,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu45105,House,329000.0,3.0,162.0,To be renovated,,residence,2180.0,ekeren,standard,2.0,0.0,0.0,1.0,,,2030.8641975308642,7.616216694515125,0.0,False
140,rbu45749,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu45749,House,319000.0,3.0,120.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,,2658.3333333333335,7.885454638984935,0.0,False
142,rbu45564,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu45564,House,620000.0,8.0,323.0,,,residence,2060.0,antwerp,standard,,0.0,0.0,0.0,,,1919.5046439628484,7.559822433798618,1.0,True
143,rbu46961,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu46961,House,589000.0,3.0,140.0,Excellent,,residence,2018.0,antwerp,standard,3.0,0.0,1.0,1.0,,Fully equipped,4207.142857142857,8.344539040024419,0.0,False
144,rbu47788,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu47788,House,269000.0,2.0,106.0,To be renovated,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,,2537.735849056604,7.839027564471909,0.0,False
145,rbu47048,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu47048,House,299000.0,2.0,110.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,,2718.181818181818,7.907718486580407,0.0,False
146,rbu47791,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu47791,House,248000.0,2.0,134.0,Normal,,residence,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,,1850.7462686567164,7.523344225196208,0.0,False
147,rbu47182,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu47182,House,1695000.0,5.0,425.0,,,residence,2000.0,antwerp,standard,,,,,,,3988.235294117647,8.29110412987227,1.0,True
148,rbu47949,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu47949,House,299000.0,3.0,145.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,0.0,1.0,,,2062.0689655172414,7.6314651099522495,0.0,False
149,rbu48355,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48355,House,314000.0,2.0,125.0,Excellent,,residence,2170.0,merksem,standard,,,,,,,2512.0,7.828834527588089,0.0,False
150,rbu50779,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu50779,House,425000.0,3.0,200.0,Normal,,residence,2100.0,deurne,standard,2.0,0.0,1.0,1.0,No,Super equipped,2125.0,7.661527081358517,0.0,False
151,rbu50855,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50855,House,299000.0,2.0,155.0,To be renovated,,residence,2020.0,antwerp,standard,2.0,0.0,1.0,1.0,,,1929.032258064516,7.564773735453577,0.0,False
152,rwc41014,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rwc41014,House,407000.0,2.0,135.0,Excellent,,residence,2020.0,antwerp,standard,2.0,,1.0,1.0,,,3014.814814814815,8.011293685986303,0.0,False
153,rbu50859,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50859,House,345000.0,3.0,175.0,To be renovated,,residence,2020.0,antwerp,standard,2.0,0.0,1.0,1.0,,,1971.4285714285713,7.5865137220899825,0.0,False
154,rbu52073,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu52073,House,299000.0,3.0,129.0,,,residence,2060.0,antwerp,standard,2.0,,0.0,0.0,,,2317.829457364341,7.748386448011152,0.0,False
155,rbu52191,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu52191,House,315000.0,3.0,160.0,,,residence,2660.0,hoboken,standard,2.0,,0.0,1.0,,,1968.75,7.585154102573943,0.0,False
156,rbu55910,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu55910,House,349000.0,3.0,139.0,Normal,,residence,2180.0,ekeren,standard,2.0,0.0,1.0,1.0,,,2510.7913669064747,7.828353268053872,0.0,False
157,rbu55933,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55933,House,259000.0,2.0,88.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,,2943.181818181818,7.987246526203468,0.0,False
158,rbu55935,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55935,House,653000.0,2.0,130.0,To be renovated,,residence,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,,5023.076923076923,8.521797957802985,0.0,False
159,rbu51896,https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbu51896,House,890000.0,5.0,275.0,To renovate,,villa,2610.0,wilrijk,standard,4.0,0.0,1.0,1.0,Yes,Partially equipped,3236.3636363636365,8.082205644041752,1.0,True
